county_name,state,year,obesity_rate,diabetes_rate,excercise_rate,no_of_hospitals
Cotton,OK,2013,41,13,0,0
Cottonwood,MN,2011,33,10,9,6
Cottonwood,MN,2012,35,10,9,6
Cottonwood,MN,2013,35,9,9,6
Covington,AL,2011,40,13,8,9
Covington,AL,2012,42,13,5,9
Covington,AL,2013,42,14,5,9
Covington,MS,2011,45,13,5,3
Covington,MS,2012,47,13,0,3
Covington,MS,2013,47,13,0,3
"Covington City",VA,2011,35,11,16,0
"Covington City",VA,2012,36,11,16,0
"Covington City",VA,2013,36,12,17,0
Coweta,GA,2011,34,10,10,6
Coweta,GA,2012,36,10,9,6
Coweta,GA,2013,36,11,9,6
Cowley,KS,2011,35,10,6,6
Cowley,KS,2012,37,10,3,6
Cowley,KS,2013,37,11,0,6
Cowlitz,WA,2011,40,10,6,3
Cowlitz,WA,2012,40,10,7,3
Cowlitz,WA,2013,40,12,7,3
Craig,OK,2011,40,13,7,3
Craig,OK,2012,40,13,0,3
Craig,OK,2013,40,14,0,3
Craig,VA,2011,33,10,0,0
Craig,VA,2012,34,10,0,0
Craig,VA,2013,34,10,0,0
Craighead,AR,2011,37,11,6,6
Craighead,AR,2012,38,11,5,6
Craighead,AR,2013,38,12,7,6
Crane,TX,2011,37,10,0,0
Crane,TX,2012,38,10,0,0
Crane,TX,2013,38,10,0,0
Craven,NC,2011,35,12,9,3
Craven,NC,2012,39,12,10,3
Craven,NC,2013,39,12,7,3
Crawford,AR,2011,36,9,5,3
Crawford,AR,2012,39,9,5,3
Crawford,AR,2013,39,10,6,3
Crawford,GA,2011,37,11,0,0
Crawford,GA,2012,38,11,0,0
Crawford,GA,2013,38,13,0,0
Crawford,IA,2011,35,9,6,3
Crawford,IA,2012,38,9,6,3
Crawford,IA,2013,38,8,6,3
Crawford,IL,2011,32,9,10,3
Crawford,IL,2012,38,9,10,3
Crawford,IL,2013,38,10,0,3
Crawford,IN,2011,36,11,0,0
Crawford,IN,2012,43,11,0,0
Crawford,IN,2013,43,12,0,0
Crawford,KS,2011,35,10,10,6
Crawford,KS,2012,39,10,13,6
Crawford,KS,2013,39,10,8,6
Crawford,MI,2011,36,10,0,3
Crawford,MI,2012,38,10,0,3
Crawford,MI,2013,38,11,7,3
Crawford,MO,2011,36,9,4,0
Crawford,MO,2012,40,9,4,0
Crawford,MO,2013,40,10,8,0
Crawford,OH,2011,36,11,14,6
Crawford,OH,2012,40,11,12,6
Crawford,OH,2013,40,14,14,6
Crawford,PA,2011,36,12,9,6
Crawford,PA,2012,33,12,10,6
Crawford,PA,2013,33,12,9,6
Crawford,WI,2011,32,10,6,3
Crawford,WI,2012,34,10,6,3
Crawford,WI,2013,34,9,6,3
Creek,OK,2011,37,12,7,9
Creek,OK,2012,38,12,7,9
Creek,OK,2013,38,12,6,9
Crenshaw,AL,2011,41,14,0,3
Crenshaw,AL,2012,44,14,0,3
Crenshaw,AL,2013,44,15,0,3
Crisp,GA,2011,38,13,9,3
Crisp,GA,2012,41,13,14,3
Crisp,GA,2013,41,14,13,3
Crittenden,AR,2011,42,14,6,3
Crittenden,AR,2012,42,14,4,3
Crittenden,AR,2013,42,14,2,3
Crittenden,KY,2011,38,12,0,3
Crittenden,KY,2012,40,12,0,3
Crittenden,KY,2013,40,13,0,3
Crockett,TN,2011,41,13,7,0
Crockett,TN,2012,41,13,7,0
Crockett,TN,2013,41,13,0,0
Crockett,TX,2011,36,10,0,0
Crockett,TX,2012,38,10,0,0
Crockett,TX,2013,38,10,0,0
Crook,OR,2011,37,9,13,3
Crook,OR,2012,34,9,13,3
Crook,OR,2013,34,10,14,3
Crook,WY,2011,32,8,0,3
Crook,WY,2012,27,8,0,3
Crook,WY,2013,27,7,0,3
Crosby,TX,2011,35,11,0,0
Crosby,TX,2012,35,11,0,0
Crosby,TX,2013,35,11,0,0
Cross,AR,2011,38,12,11,3
Cross,AR,2012,41,12,11,3
Cross,AR,2013,41,13,17,3
"Crow Wing",MN,2011,32,8,11,6
"Crow Wing",MN,2012,30,8,11,6
"Crow Wing",MN,2013,30,9,13,6
Crowley,CO,2011,29,5,0,0
Crowley,CO,2012,29,5,0,0
Crowley,CO,2013,29,6,0,0
Culberson,TX,2011,35,11,0,0
Culberson,TX,2012,36,11,0,0
Culberson,TX,2013,36,11,0,0
Cullman,AL,2011,36,13,6,3
Cullman,AL,2012,38,13,5,3
Cullman,AL,2013,38,13,6,3
Culpeper,VA,2011,35,10,11,3
Culpeper,VA,2012,39,10,9,3
Culpeper,VA,2013,39,10,9,3
Cumberland,IL,2011,33,9,0,0
Cumberland,IL,2012,36,9,0,0
Cumberland,IL,2013,36,10,0,0
Cumberland,KY,2011,40,13,0,3
Cumberland,KY,2012,41,13,0,3
Cumberland,KY,2013,41,13,0,3
Cumberland,ME,2011,23,8,18,15
Cumberland,ME,2012,23,8,14,15
Cumberland,ME,2013,23,7,15,15
Cumberland,NC,2011,36,12,7,3
Cumberland,NC,2012,36,12,7,3
Cumberland,NC,2013,36,12,6,3
Cumberland,NJ,2011,33,11,9,3
Cumberland,NJ,2012,36,11,8,3
Cumberland,NJ,2013,36,12,8,3
Cumberland,PA,2011,30,10,12,6
Cumberland,PA,2012,31,10,11,6
Cumberland,PA,2013,31,9,12,6
Cumberland,TN,2011,35,12,4,6
Cumberland,TN,2012,32,12,6,6
Cumberland,TN,2013,32,12,5,6
Cumberland,VA,2011,38,13,0,0
Cumberland,VA,2012,41,13,0,0
Cumberland,VA,2013,41,13,0,0
Cuming,NE,2011,34,9,11,3
Cuming,NE,2012,33,9,11,3
Cuming,NE,2013,33,8,11,3
Currituck,NC,2011,36,10,8,0
Currituck,NC,2012,40,10,8,0
Currituck,NC,2013,40,11,4,0
Curry,NM,2011,31,9,11,3
Curry,NM,2012,31,9,11,3
Curry,NM,2013,31,9,10,3
Curry,OR,2011,35,11,19,3
Curry,OR,2012,36,11,24,3
Curry,OR,2013,36,11,18,3
Custer,CO,2011,25,7,25,0
Custer,CO,2012,26,7,0,0
Custer,CO,2013,26,8,0,0
Custer,ID,2011,35,9,0,0
Custer,ID,2012,34,9,0,0
Custer,ID,2013,34,10,0,0
Custer,MT,2011,31,9,0,3
Custer,MT,2012,28,9,9,3
Custer,MT,2013,28,9,0,3
Custer,NE,2011,35,9,9,6
Custer,NE,2012,33,9,9,6
Custer,NE,2013,33,10,0,6
Custer,OK,2011,36,10,15,6
Custer,OK,2012,37,10,11,6
Custer,OK,2013,37,11,7,6
Custer,SD,2011,32,9,13,3
Custer,SD,2012,31,9,13,3
Custer,SD,2013,31,10,12,3
Cuyahoga,OH,2011,31,11,10,48
Cuyahoga,OH,2012,30,11,10,48
Cuyahoga,OH,2013,30,11,10,48
Dade,GA,2011,33,11,12,0
Dade,GA,2012,35,11,6,0
Dade,GA,2013,35,12,0,0
Dade,MO,2011,35,11,0,0
Dade,MO,2012,37,11,0,0
Dade,MO,2013,37,12,0,0
Daggett,UT,2011,36,9,0,0
Daggett,UT,2012,36,9,0,0
Daggett,UT,2013,36,9,0,0
Dakota,MN,2011,30,6,12,9
Dakota,MN,2012,29,6,12,9
Dakota,MN,2013,29,6,11,9
Dakota,NE,2011,37,9,10,0
Dakota,NE,2012,38,9,10,0
Dakota,NE,2013,38,10,5,0
Dale,AL,2011,40,13,6,3
Dale,AL,2012,41,13,4,3
Dale,AL,2013,41,14,4,3
Dallam,TX,2011,35,9,0,3
Dallam,TX,2012,35,9,0,3
Dallam,TX,2013,35,9,0,3
Dallas,AL,2011,45,16,0,3
Dallas,AL,2012,46,16,2,3
Dallas,AL,2013,46,15,2,3
Dallas,AR,2011,42,13,0,3
Dallas,AR,2012,42,13,0,3
Dallas,AR,2013,42,14,0,3
Dallas,IA,2011,34,8,17,3
Dallas,IA,2012,35,8,13,3
Dallas,IA,2013,35,7,15,3
Dallas,MO,2011,36,9,6,0
Dallas,MO,2012,40,9,0,0
Dallas,MO,2013,40,11,6,0
Dallas,TX,2011,31,9,8,78
Dallas,TX,2012,34,9,7,78
Dallas,TX,2013,34,9,7,78
Dane,WI,2011,29,6,18,12
Dane,WI,2012,28,6,18,12
Dane,WI,2013,28,6,17,12
Daniels,MT,2011,32,9,0,3
Daniels,MT,2012,29,9,0,3
Daniels,MT,2013,29,9,0,3
"Danville City",VA,2011,33,12,22,3
"Danville City",VA,2012,37,12,23,3
"Danville City",VA,2013,37,12,23,3
Dare,NC,2011,31,10,21,3
Dare,NC,2012,35,10,15,3
Dare,NC,2013,35,10,15,3
Darke,OH,2011,34,11,10,3
Darke,OH,2012,38,11,10,3
Darke,OH,2013,38,12,9,3
Darlington,SC,2011,37,14,7,6
Darlington,SC,2012,40,14,9,6
Darlington,SC,2013,40,15,9,6
Dauphin,PA,2011,36,10,13,6
Dauphin,PA,2012,36,10,13,6
Dauphin,PA,2013,36,11,13,6
Davidson,NC,2011,33,10,13,6
Davidson,NC,2012,32,10,13,6
Davidson,NC,2013,32,11,14,6
Davidson,TN,2011,34,9,9,27
Davidson,TN,2012,33,9,9,27
Davidson,TN,2013,33,9,9,27
Davie,NC,2011,34,10,7,3
Davie,NC,2012,35,10,5,3
Davie,NC,2013,35,12,5,3
Daviess,IN,2011,35,11,7,3
Daviess,IN,2012,39,11,7,3
Daviess,IN,2013,39,11,3,3
Daviess,KY,2011,35,11,11,3
Daviess,KY,2012,34,11,9,3
Daviess,KY,2013,34,11,8,3
Daviess,MO,2011,36,11,0,0
Daviess,MO,2012,40,11,0,0
Daviess,MO,2013,40,11,0,0
Davis,IA,2011,33,9,23,3
Davis,IA,2012,38,9,23,3
Davis,IA,2013,38,10,23,3
Davis,UT,2011,26,6,11,6
Davis,UT,2012,27,6,10,6
Davis,UT,2013,27,6,9,6
Davison,SD,2011,33,8,11,3
Davison,SD,2012,33,8,16,3
Davison,SD,2013,33,9,15,3
Dawes,NE,2011,32,8,12,3
Dawes,NE,2012,33,8,11,3
Dawes,NE,2013,33,9,0,3
Dawson,GA,2011,34,10,18,0
Dawson,GA,2012,34,10,13,0
Dawson,GA,2013,34,11,13,0
Dawson,MT,2011,34,8,12,3
Dawson,MT,2012,33,8,12,3
Dawson,MT,2013,33,8,11,3
Dawson,NE,2011,34,9,12,9
Dawson,NE,2012,36,9,16,9
Dawson,NE,2013,36,9,12,9
Dawson,TX,2011,37,10,7,3
Dawson,TX,2012,40,10,7,3
Dawson,TX,2013,40,10,7,3
Day,SD,2011,34,9,0,3
Day,SD,2012,37,9,0,3
Day,SD,2013,37,10,0,3
"De Baca",NM,2011,34,9,0,0
"De Baca",NM,2012,28,9,0,0
"De Baca",NM,2013,28,9,0,0
"De Soto",LA,2011,41,13,4,3
"De Soto",LA,2012,43,13,4,3
"De Soto",LA,2013,43,13,7,3
"De Witt",IL,2011,32,9,12,0
"De Witt",IL,2012,36,9,19,0
"De Witt",IL,2013,36,10,18,0
"Deaf Smith",TX,2011,35,9,5,3
"Deaf Smith",TX,2012,39,9,5,3
"Deaf Smith",TX,2013,39,9,5,3
Dearborn,IN,2011,35,11,14,3
Dearborn,IN,2012,40,11,10,3
Dearborn,IN,2013,40,10,12,3
Decatur,GA,2011,38,13,10,3
Decatur,GA,2012,40,13,14,3
Decatur,GA,2013,40,13,14,3
Decatur,IA,2011,33,8,0,3
Decatur,IA,2012,36,8,0,3
Decatur,IA,2013,36,9,0,3
Decatur,IN,2011,35,10,4,3
Decatur,IN,2012,37,10,4,3
Decatur,IN,2013,37,10,12,3
Decatur,KS,2011,36,13,0,3
Decatur,KS,2012,38,13,0,3
Decatur,KS,2013,38,14,0,3
Decatur,TN,2011,37,12,9,3
Decatur,TN,2012,37,12,9,3
Decatur,TN,2013,37,13,9,3
"Deer Lodge",MT,2011,32,8,11,3
"Deer Lodge",MT,2012,32,8,11,3
"Deer Lodge",MT,2013,32,8,11,3
Defiance,OH,2011,34,11,3,9
Defiance,OH,2012,35,11,3,9
Defiance,OH,2013,35,11,5,9
DeKalb,AL,2011,38,11,7,0
DeKalb,AL,2012,40,11,6,0
DeKalb,AL,2013,40,13,6,0
DeKalb,GA,2011,30,9,8,12
DeKalb,GA,2012,30,9,7,12
DeKalb,GA,2013,30,9,9,12
DeKalb,IL,2011,32,7,8,6
DeKalb,IL,2012,36,7,9,6
DeKalb,IL,2013,36,7,9,6
DeKalb,IN,2011,36,10,17,0
DeKalb,IN,2012,38,10,17,0
DeKalb,IN,2013,38,10,12,0
DeKalb,MO,2011,37,8,0,0
DeKalb,MO,2012,39,8,0,0
DeKalb,MO,2013,39,10,0,0
DeKalb,TN,2011,39,11,5,3
DeKalb,TN,2012,39,11,0,3
DeKalb,TN,2013,39,12,0,3
"Del Norte",CA,2011,39,8,7,3
"Del Norte",CA,2012,34,8,3,3
"Del Norte",CA,2013,34,9,3,3
Delaware,IA,2011,34,8,23,3
Delaware,IA,2012,40,8,17,3
Delaware,IA,2013,40,8,17,3
Delaware,IN,2011,36,10,12,3
Delaware,IN,2012,37,10,10,3
Delaware,IN,2013,37,11,11,3
Delaware,NY,2011,33,10,11,9
Delaware,NY,2012,34,10,11,9
Delaware,NY,2013,34,10,4,9
Delaware,OH,2011,31,9,15,3
Delaware,OH,2012,30,9,14,3
Delaware,OH,2013,30,9,18,3
Delaware,OK,2011,36,14,2,3
Delaware,OK,2012,36,14,5,3
Delaware,OK,2013,36,16,2,3
Delaware,PA,2011,30,10,15,15
Delaware,PA,2012,30,10,15,15
Delaware,PA,2013,30,9,15,15
Delta,CO,2011,23,7,3,3
Delta,CO,2012,24,7,3,3
Delta,CO,2013,24,8,3,3
Delta,MI,2011,35,11,13,3
Delta,MI,2012,36,11,19,3
Delta,MI,2013,36,12,22,3
Delta,TX,2011,35,11,0,0
Delta,TX,2012,37,11,0,0
Delta,TX,2013,37,12,0,0
Denali,AK,2011,41,6,0,0
Denali,AK,2012,35,6,0,0
Denali,AK,2013,35,7,0,0
Dent,MO,2011,35,10,0,3
Dent,MO,2012,39,10,0,3
Dent,MO,2013,39,10,0,3
Denton,TX,2011,33,8,9,27
Denton,TX,2012,35,8,8,27
Denton,TX,2013,35,8,8,27
Denver,CO,2011,19,6,10,18
Denver,CO,2012,20,6,10,18
Denver,CO,2013,20,6,11,18
"Des Moines",IA,2011,36,10,12,3
"Des Moines",IA,2012,39,10,10,3
"Des Moines",IA,2013,39,12,10,3
Deschutes,OR,2011,22,7,18,6
Deschutes,OR,2012,23,7,21,6
Deschutes,OR,2013,23,8,18,6
Desha,AR,2011,43,14,7,6
Desha,AR,2012,45,14,7,6
Desha,AR,2013,45,14,8,6
DeSoto,FL,2011,33,12,3,0
DeSoto,FL,2012,38,12,3,0
DeSoto,FL,2013,38,13,3,0
DeSoto,MS,2011,36,10,8,3
DeSoto,MS,2012,35,10,11,3
DeSoto,MS,2013,35,11,9,3
Deuel,NE,2011,34,9,0,0
Deuel,NE,2012,34,9,0,0
Deuel,NE,2013,34,10,0,0
Deuel,SD,2011,33,8,0,3
Deuel,SD,2012,39,8,0,3
Deuel,SD,2013,39,8,0,3
Dewey,OK,2011,40,13,0,3
Dewey,OK,2012,39,13,0,3
Dewey,OK,2013,39,14,0,3
Dewey,SD,2011,45,16,0,3
Dewey,SD,2012,47,16,0,3
Dewey,SD,2013,47,17,0,3
DeWitt,TX,2011,35,11,0,0
DeWitt,TX,2012,35,11,5,0
DeWitt,TX,2013,35,11,5,0
Dickens,TX,2011,36,10,0,0
Dickens,TX,2012,38,10,0,0
Dickens,TX,2013,38,11,0,0
Dickenson,VA,2011,37,11,0,3
Dickenson,VA,2012,38,11,0,3
Dickenson,VA,2013,38,12,0,3
Dickey,ND,2011,33,10,19,3
Dickey,ND,2012,35,10,19,3
Dickey,ND,2013,35,10,19,3
Dickinson,IA,2011,33,9,24,3
Dickinson,IA,2012,33,9,36,3
Dickinson,IA,2013,33,9,36,3
Dickinson,KS,2011,35,10,0,6
Dickinson,KS,2012,36,10,0,6
Dickinson,KS,2013,36,10,0,6
Dickinson,MI,2011,34,11,22,3
Dickinson,MI,2012,34,11,19,3
Dickinson,MI,2013,34,11,34,3
Dickson,TN,2011,38,11,10,3
Dickson,TN,2012,36,11,10,3
Dickson,TN,2013,36,12,16,3
Dillingham,AK,2011,49,8,0,3
Dillingham,AK,2012,41,8,0,3
Dillingham,AK,2013,41,8,0,3
Dillon,SC,2011,42,13,0,3
Dillon,SC,2012,44,13,0,3
Dillon,SC,2013,44,14,0,3
Dimmit,TX,2011,36,10,0,3
Dimmit,TX,2012,37,10,0,3
Dimmit,TX,2013,37,11,0,3
Dinwiddie,VA,2011,38,11,8,0
Dinwiddie,VA,2012,40,11,8,0
Dinwiddie,VA,2013,40,13,4,0
"District of Columbia",DC,2011,22,8,12,24
"District of Columbia",DC,2012,22,8,11,24
"District of Columbia",DC,2013,22,8,12,24
Divide,ND,2011,34,9,150,3
Divide,ND,2012,37,9,102,3
Divide,ND,2013,37,9,48,3
Dixie,FL,2011,34,13,0,0
Dixie,FL,2012,38,13,0,0
Dixie,FL,2013,38,14,0,0
Dixon,NE,2011,35,9,0,0
Dixon,NE,2012,37,9,0,0
Dixon,NE,2013,37,8,0,0
Doddridge,WV,2011,40,13,14,0
Doddridge,WV,2012,40,13,14,0
Doddridge,WV,2013,40,13,12,0
Dodge,GA,2011,38,13,5,3
Dodge,GA,2012,42,13,5,3
Dodge,GA,2013,42,15,5,3
Dodge,MN,2011,34,8,0,0
Dodge,MN,2012,39,8,5,0
Dodge,MN,2013,39,7,5,0
Dodge,NE,2011,33,9,6,3
Dodge,NE,2012,33,9,6,3
Dodge,NE,2013,33,9,5,3
Dodge,WI,2011,36,8,11,9
Dodge,WI,2012,42,8,9,9
Dodge,WI,2013,42,9,8,9
Dolores,CO,2011,27,6,0,0
Dolores,CO,2012,26,6,0,0
Dolores,CO,2013,26,7,0,0
"Dona Ana",NM,2011,29,7,7,6
"Dona Ana",NM,2012,29,7,7,6
"Dona Ana",NM,2013,29,7,6,6
Doniphan,KS,2011,36,10,0,0
Doniphan,KS,2012,43,10,0,0
Doniphan,KS,2013,43,10,0,0
Donley,TX,2011,34,12,0,0
Donley,TX,2012,38,12,0,0
Donley,TX,2013,38,12,0,0
Dooly,GA,2011,41,12,0,0
Dooly,GA,2012,42,12,0,0
Dooly,GA,2013,42,13,0,0
Door,WI,2011,32,9,7,3
Door,WI,2012,37,9,14,3
Door,WI,2013,37,9,14,3
Dorchester,MD,2011,38,13,12,0
Dorchester,MD,2012,39,13,12,0
Dorchester,MD,2013,39,14,12,0
Dorchester,SC,2011,34,10,8,0
Dorchester,SC,2012,34,10,5,0
Dorchester,SC,2013,34,10,7,0
Dougherty,GA,2011,38,14,9,3
Dougherty,GA,2012,40,14,7,3
Dougherty,GA,2013,40,13,6,3
Douglas,CO,2011,18,4,13,6
Douglas,CO,2012,18,4,11,6
Douglas,CO,2013,18,4,13,6
Douglas,GA,2011,35,10,9,3
Douglas,GA,2012,37,10,5,3
Douglas,GA,2013,37,12,5,3
Douglas,IL,2011,34,8,10,0
Douglas,IL,2012,37,8,5,0
Douglas,IL,2013,37,8,10,0
Douglas,KS,2011,30,6,7,3
Douglas,KS,2012,29,6,7,3
Douglas,KS,2013,29,6,8,3
Douglas,MN,2011,32,8,17,3
Douglas,MN,2012,35,8,11,3
Douglas,MN,2013,35,8,14,3
Douglas,MO,2011,35,11,15,0
Douglas,MO,2012,39,11,15,0
Douglas,MO,2013,39,12,7,0
Douglas,NE,2011,30,8,15,30
Douglas,NE,2012,29,8,15,30
Douglas,NE,2013,29,8,16,30
Douglas,NV,2011,25,8,11,3
Douglas,NV,2012,25,8,9,3
Douglas,NV,2013,25,8,6,3
Douglas,OR,2011,35,12,12,6
Douglas,OR,2012,35,12,10,6
Douglas,OR,2013,35,12,11,6
Douglas,SD,2011,35,9,0,0
Douglas,SD,2012,37,9,0,0
Douglas,SD,2013,37,10,0,0
Douglas,WA,2011,31,9,5,0
Douglas,WA,2012,31,9,8,0
Douglas,WA,2013,31,10,5,0
Douglas,WI,2011,34,8,9,3
Douglas,WI,2012,35,8,11,3
Douglas,WI,2013,35,9,11,3
Drew,AR,2011,39,12,5,3
Drew,AR,2012,43,12,5,3
Drew,AR,2013,43,13,5,3
Dubois,IN,2011,35,10,14,3
Dubois,IN,2012,38,10,14,3
Dubois,IN,2013,38,10,14,3
Dubuque,IA,2011,30,8,11,9
Dubuque,IA,2012,31,8,12,9
Dubuque,IA,2013,31,9,13,9
Duchesne,UT,2011,32,9,24,3
Duchesne,UT,2012,32,9,11,3
Duchesne,UT,2013,32,8,11,3
Dukes,MA,2011,23,9,44,3
Dukes,MA,2012,23,9,44,3
Dukes,MA,2013,23,8,42,3
Dundy,NE,2011,35,11,0,3
Dundy,NE,2012,35,11,0,3
Dundy,NE,2013,35,10,0,3
Dunklin,MO,2011,37,12,3,3
Dunklin,MO,2012,41,12,3,3
Dunklin,MO,2013,41,13,3,3
Dunn,ND,2011,36,11,0,0
Dunn,ND,2012,37,11,0,0
Dunn,ND,2013,37,10,0,0
Dunn,WI,2011,33,7,12,3
Dunn,WI,2012,35,7,12,3
Dunn,WI,2013,35,7,14,3
DuPage,IL,2011,27,7,13,18
DuPage,IL,2012,27,7,12,18
DuPage,IL,2013,27,8,11,18
Duplin,NC,2011,38,12,6,3
Duplin,NC,2012,40,12,4,3
Duplin,NC,2013,40,14,2,3
Durham,NC,2011,32,9,14,9
Durham,NC,2012,33,9,14,9
Durham,NC,2013,33,9,15,9
Dutchess,NY,2011,31,10,12,9
Dutchess,NY,2012,32,10,11,9
Dutchess,NY,2013,32,10,10,9
Duval,FL,2011,29,11,11,21
Duval,FL,2012,31,11,10,21
Duval,FL,2013,31,11,9,21
Duval,TX,2011,34,10,0,0
Duval,TX,2012,38,10,0,0
Duval,TX,2013,38,10,0,0
Dyer,TN,2011,43,12,8,3
Dyer,TN,2012,42,12,8,3
Dyer,TN,2013,42,12,8,3
Eagle,CO,2011,17,3,10,3
Eagle,CO,2012,17,3,15,3
Eagle,CO,2013,17,4,17,3
Early,GA,2011,37,14,9,3
Early,GA,2012,38,14,9,3
Early,GA,2013,38,13,9,3
"East Baton Rouge",LA,2011,32,11,14,21
"East Baton Rouge",LA,2012,34,11,14,21
"East Baton Rouge",LA,2013,34,12,15,21
"East Carroll",LA,2011,44,14,0,3
"East Carroll",LA,2012,44,14,0,3
"East Carroll",LA,2013,44,15,0,3
"East Feliciana",LA,2011,42,13,5,3
"East Feliciana",LA,2012,42,13,5,3
"East Feliciana",LA,2013,42,14,5,3
Eastland,TX,2011,34,11,16,3
Eastland,TX,2012,37,11,11,3
Eastland,TX,2013,37,13,16,3
Eaton,MI,2011,35,9,13,6
Eaton,MI,2012,36,9,10,6
Eaton,MI,2013,36,10,9,6
"Eau Claire",WI,2011,31,7,11,9
"Eau Claire",WI,2012,34,7,12,9
"Eau Claire",WI,2013,34,7,14,9
Echols,GA,2011,37,9,0,0
Echols,GA,2012,37,9,0,0
Echols,GA,2013,37,10,0,0
Ector,TX,2011,35,9,8,9
Ector,TX,2012,36,9,9,9
Ector,TX,2013,36,10,8,9
Eddy,ND,2011,33,10,0,0
Eddy,ND,2012,33,10,0,0
Eddy,ND,2013,33,10,0,0
Eddy,NM,2011,34,11,10,6
Eddy,NM,2012,35,11,9,6
Eddy,NM,2013,35,11,9,6
Edgar,IL,2011,33,10,16,3
Edgar,IL,2012,38,10,16,3
Edgar,IL,2013,38,11,16,3
Edgecombe,NC,2011,44,13,6,3
Edgecombe,NC,2012,47,13,4,3
Edgecombe,NC,2013,47,15,4,3
Edgefield,SC,2011,39,10,4,3
Edgefield,SC,2012,40,10,4,3
Edgefield,SC,2013,40,13,4,3
Edmonson,KY,2011,41,14,0,0
Edmonson,KY,2012,41,14,0,0
Edmonson,KY,2013,41,14,0,0
Edmunds,SD,2011,34,9,0,3
Edmunds,SD,2012,46,9,0,3
Edmunds,SD,2013,46,9,0,3
Edwards,IL,2011,33,9,0,0
Edwards,IL,2012,34,9,0,0
Edwards,IL,2013,34,10,0,0
Edwards,KS,2011,36,11,0,3
Edwards,KS,2012,42,11,0,3
Edwards,KS,2013,42,11,0,3
Edwards,TX,2011,36,10,0,0
Edwards,TX,2012,37,10,0,0
Edwards,TX,2013,37,12,0,0
Effingham,GA,2011,38,10,0,3
Effingham,GA,2012,38,10,0,3
Effingham,GA,2013,38,10,0,3
Effingham,IL,2011,32,9,6,3
Effingham,IL,2012,35,9,9,3
Effingham,IL,2013,35,9,9,3
"El Dorado",CA,2011,25,8,10,6
"El Dorado",CA,2012,25,8,10,6
"El Dorado",CA,2013,25,8,10,6
"El Paso",CO,2011,21,6,11,6
"El Paso",CO,2012,23,6,10,6
"El Paso",CO,2013,23,6,9,6
"El Paso",TX,2011,27,8,7,21
"El Paso",TX,2012,27,8,7,21
"El Paso",TX,2013,27,8,6,21
Elbert,CO,2011,24,5,9,0
Elbert,CO,2012,25,5,4,0
Elbert,CO,2013,25,5,9,0
Elbert,GA,2011,39,14,0,3
Elbert,GA,2012,43,14,0,3
Elbert,GA,2013,43,14,0,3
Elk,KS,2011,36,13,0,0
Elk,KS,2012,39,13,0,0
Elk,KS,2013,39,13,35,0
Elk,PA,2011,36,11,15,3
Elk,PA,2012,38,11,12,3
Elk,PA,2013,38,13,13,3
Elkhart,IN,2011,33,9,6,6
Elkhart,IN,2012,32,9,8,6
Elkhart,IN,2013,32,9,7,6
Elko,NV,2011,35,7,6,3
Elko,NV,2012,35,7,6,3
Elko,NV,2013,35,8,10,3
Elliott,KY,2011,38,13,0,0
Elliott,KY,2012,43,13,0,0
Elliott,KY,2013,43,11,0,0
Ellis,KS,2011,34,8,15,3
Ellis,KS,2012,36,8,14,3
Ellis,KS,2013,36,8,11,3
Ellis,OK,2011,39,12,0,3
Ellis,OK,2012,38,12,0,3
Ellis,OK,2013,38,12,0,3
Ellis,TX,2011,36,9,7,6
Ellis,TX,2012,37,9,7,6
Ellis,TX,2013,37,10,7,6
Ellsworth,KS,2011,35,11,0,3
Ellsworth,KS,2012,42,11,0,3
Ellsworth,KS,2013,42,10,0,3
Elmore,AL,2011,34,12,6,6
Elmore,AL,2012,37,12,5,6
Elmore,AL,2013,37,12,6,6
Elmore,ID,2011,37,7,7,3
Elmore,ID,2012,34,7,10,3
Elmore,ID,2013,34,9,7,3
Emanuel,GA,2011,39,12,0,3
Emanuel,GA,2012,38,12,0,3
Emanuel,GA,2013,38,11,0,3
Emery,UT,2011,38,8,0,0
Emery,UT,2012,34,8,0,0
Emery,UT,2013,34,8,0,0
Emmet,IA,2011,35,9,19,3
Emmet,IA,2012,38,9,20,3
Emmet,IA,2013,38,9,29,3
Emmet,MI,2011,36,10,24,3
Emmet,MI,2012,37,10,15,3
Emmet,MI,2013,37,9,12,3
Emmons,ND,2011,32,11,29,3
Emmons,ND,2012,38,11,29,3
Emmons,ND,2013,38,11,28,3
"Emporia City",VA,2011,38,13,36,3
"Emporia City",VA,2012,42,13,35,3
"Emporia City",VA,2013,42,13,34,3
Erath,TX,2011,35,9,11,3
Erath,TX,2012,35,9,11,3
Erath,TX,2013,35,9,13,3
Erie,NY,2011,30,10,12,21
Erie,NY,2012,31,10,11,21
Erie,NY,2013,31,10,11,21
Erie,OH,2011,34,12,14,3
Erie,OH,2012,34,12,13,3
Erie,OH,2013,34,11,13,3
Erie,PA,2011,34,10,12,12
Erie,PA,2012,33,10,12,12
Erie,PA,2013,33,10,13,12
Escambia,AL,2011,41,13,8,6
Escambia,AL,2012,40,13,5,6
Escambia,AL,2013,40,13,5,6
Escambia,FL,2011,32,12,8,9
Escambia,FL,2012,32,12,7,9
Escambia,FL,2013,32,12,8,9
Esmeralda,NV,2011,36,10,0,0
Esmeralda,NV,2012,35,10,0,0
Esmeralda,NV,2013,35,11,0,0
